Operateur;X;Y;2G;3G;4G;postcode
20801;644526.0;6865934.0;0;0;0;92400
20801;644529.0;6844917.0;1;1;0;91140
20801;644530.0;6273566.0;1;1;0;81200
20815;644530.0;6847935.0;0;1;1;91300
20820;644537.0;6844916.0;1;1;1;91140
20815;644537.0;6853349.0;0;1;1;92140
20820;644538.0;6853341.0;1;1;1;92140
20810;644543.0;6864795.0;1;1;1;92800
20820;644544.0;6865973.0;1;0;1;92400
20801;644545.0;6853341.0;1;1;1;92140
20820;644545.0;6859562.0;1;0;0;92100
20810;644548.0;6853339.0;1;1;1;92140
20801;644553.0;6846321.0;0;1;1;91120
20810;644556.0;6866233.0;0;1;1;92400
20810;644561.0;6846323.0;1;1;1;91120
20801;644564.0;6858756.0;1;1;0;92100
20820;644568.0;6865755.0;1;1;1;92800
20820;644568.0;6865755.0;1;1;1;92800
20810;644571.0;6859594.0;1;0;0;92100
20815;644571.0;6865151.0;0;1;1;92800
20810;644572.0;6860377.0;1;1;1;92100
20801;644577.0;6860367.0;1;1;1;92100
20801;644579.0;6859310.0;1;1;1;92100
20820;644583.0;6846358.0;1;1;1;91120
20815;644583.0;6876185.0;0;1;1;95120
20820;644585.0;6859304.0;1;1;1;92100
20801;644585.0;6869780.0;1;1;0;92700
20820;644595.0;6864802.0;1;1;0;92800
20810;644595.0;6874496.0;1;1;1;95110
20815;644598.0;6874498.0;0;1;1;95110
20801;644609.0;6874481.0;1;1;1;95110
20810;644615.0;6866281.0;1;1;1;92400
20820;644616.0;7025219.0;1;1;0;62270
20810;644616.0;7025219.0;1;1;0;62270
20815;644617.0;7025220.0;0;1;0;62270
20801;644619.0;7025221.0;1;1;0;62270
20820;644623.0;6866442.0;1;1;1;92400
20810;644628.0;6871066.0;0;1;0;95100
20810;644629.0;6859331.0;0;1;0;92100
20820;644640.0;6865971.0;1;1;0;92400
20810;644641.0;6844426.0;0;1;0;91140
20801;644645.0;6865824.0;0;1;0;92400
20801;644649.0;6871070.0;1;1;1;95100
20801;644651.0;6865994.0;0;0;0;92400
20810;644651.0;6892979.0;1;1;1;95660
20810;644663.0;6859038.0;1;0;0;92100
20820;644667.0;6851728.0;1;1;1;92290
20810;644669.0;6851721.0;1;1;0;92290
20810;644669.0;6866022.0;0;1;0;92400
20801;644670.0;6865985.0;0;0;0;92400
20815;644674.0;6861052.0;0;1;0;75016
20810;644678.0;6865842.0;0;1;1;92400
20801;644684.0;6875267.0;1;1;1;95110
20810;644687.0;6856795.0;1;1;1;92190
20810;644687.0;6865970.0;0;1;1;92400
20810;644689.0;6875356.0;1;1;0;95110
20815;644694.0;6237215.0;0;1;1;11000
20801;644696.0;6865993.0;0;0;0;92400
20801;644697.0;6865788.0;0;0;0;92400
20820;644698.0;6861135.0;1;1;1;75016
20801;644698.0;6865715.0;0;0;0;92800
20820;644709.0;6974361.0;1;1;1;80480
20820;644710.0;6865752.0;1;1;1;92800
20801;644714.0;6861025.0;1;1;1;75016
20801;644714.0;6861025.0;0;0;0;75016
20801;644714.0;6861025.0;0;0;0;75016
20810;644714.0;6974361.0;1;1;1;80480
20801;644715.0;6418210.0;1;0;0;15220
20820;644715.0;6866095.0;1;1;1;92400
20801;644718.0;6865910.0;0;0;0;92400
20801;644720.0;6858813.0;1;1;1;92100
20820;644721.0;6418225.0;1;1;1;15220
20810;644721.0;6418228.0;1;1;1;15220
20815;644722.0;6858810.0;0;1;1;92100
20801;644723.0;6892898.0;1;1;1;95660
20801;644725.0;6859693.0;1;1;1;92100
20801;644736.0;6857717.0;1;1;1;92190
20820;644736.0;6865895.0;1;1;0;92400
20810;644739.0;6861078.0;1;1;1;75016
20801;644744.0;7098838.0;1;1;1;59279
20810;644746.0;6865904.0;1;1;0;92400
20801;644749.0;6865624.0;0;0;0;92800
20801;644751.0;6239734.0;1;1;0;11610
20810;644752.0;6865701.0;1;1;1;92800
20801;644754.0;6280765.0;1;1;0;81100
20820;644757.0;6869237.0;1;1;1;92700
20801;644765.0;6866553.0;1;1;1;92400
20801;644765.0;6876646.0;0;0;0;95120
20810;644766.0;6866070.0;1;1;1;92400
20810;644766.0;6866538.0;1;1;1;92400
20820;644770.0;6873806.0;1;1;1;95100
20810;644771.0;6873816.0;1;1;1;95100
20810;644773.0;6857704.0;1;1;1;92190
20801;644776.0;6867796.0;1;1;0;92250
20810;644777.0;6852905.0;0;1;1;92350
20815;644778.0;6269477.0;0;1;1;81200
20810;644779.0;6858759.0;1;1;1;92100
20810;644780.0;6867797.0;1;1;1;92250
20820;644784.0;6269458.0;1;1;1;81200
20810;644785.0;6269459.0;1;1;1;81200
20801;644787.0;6866063.0;0;0;0;92400
20810;644791.0;6868581.0;1;1;1;92700
20820;644793.0;6858695.0;1;1;1;92100
20810;644793.0;6865875.0;1;1;0;92400
20810;644798.0;6865881.0;0;1;1;92400
20801;644799.0;6880063.0;1;1;1;95320
20801;644805.0;6865950.0;0;1;1;92400
20801;644810.0;6865631.0;0;0;0;92800
20820;644812.0;6880049.0;1;1;1;95320
20810;644813.0;6838644.0;1;1;1;91310
20820;644813.0;6865633.0;1;1;1;92800
20801;644818.0;6860162.0;0;0;0;92100
20801;644818.0;6865776.0;0;1;0;92400
20815;644827.0;6857825.0;0;1;1;92130
20810;644828.0;6849948.0;1;1;0;91370
20815;644828.0;6865637.0;0;1;1;92800
20801;644830.0;6849991.0;0;0;0;91370
20810;644833.0;6824629.0;1;1;1;91510
20801;644834.0;6838932.0;1;1;1;91620
20810;644836.0;6866136.0;0;1;1;92400
20820;644839.0;6867963.0;0;1;0;92250
20820;644840.0;6824647.0;1;1;1;91510
20810;644841.0;6865651.0;1;1;1;92800
20810;644843.0;6865742.0;0;1;1;92400
20810;644847.0;6865713.0;1;1;1;92400
20801;644852.0;6865863.0;0;0;0;92400
20820;644854.0;6859701.0;1;1;1;92100
20820;644854.0;6866000.0;1;1;1;92400
20815;644860.0;6870023.0;0;1;1;92700
20820;644864.0;7084048.0;1;1;0;59143
20815;644864.0;7084048.0;0;1;0;59143
20810;644866.0;6863312.0;1;1;0;75016
20801;644873.0;6865753.0;0;1;0;92400
20801;644875.0;6865601.0;0;1;1;92800
20815;644880.0;6873911.0;0;1;1;95100
20820;644881.0;6873915.0;1;1;1;95100
20801;644882.0;6873916.0;1;1;1;95100
20810;644884.0;6861176.0;1;0;0;75016
20801;644885.0;6861063.0;0;0;0;75016
20820;644887.0;6869894.0;1;1;1;92700
20820;644889.0;6185465.0;1;1;0;11140
20815;644889.0;6185465.0;0;1;0;11140
20810;644889.0;6185465.0;1;1;0;11140
20810;644889.0;6852288.0;1;1;1;92290
20815;644889.0;6852297.0;0;1;1;92290
20801;644890.0;6185464.0;0;1;0;11140
20810;644898.0;6845040.0;1;1;0;91140
20801;644898.0;6891759.0;0;0;0;95290
20820;644900.0;6860107.0;1;1;1;92100
20801;644902.0;6892258.0;0;0;0;95290
20801;644904.0;6866157.0;0;1;1;92400
20810;644906.0;6865488.0;1;1;1;92800
20801;644907.0;6866020.0;0;0;0;92400
20801;644908.0;6864492.0;1;1;0;92200
20801;644910.0;6865636.0;0;0;0;92800
20801;644912.0;6867194.0;1;1;1;92400
20820;644914.0;6865191.0;1;1;1;92800
20810;644915.0;6864516.0;1;1;1;92200
20801;644918.0;6866029.0;0;0;1;92400
20815;644919.0;6824423.0;0;1;1;91510
20801;644932.0;6861009.0;0;0;0;75016
20801;644932.0;6861009.0;0;0;0;75016
20810;644933.0;6861003.0;0;1;0;75016
20820;644938.0;6871558.0;1;1;1;95100
20820;644939.0;6864226.0;1;1;1;92200
20810;644941.0;6864191.0;0;1;0;92200
20810;644945.0;6858331.0;1;1;1;92130
20820;644946.0;6892033.0;1;1;1;95290
20810;644947.0;6866124.0;1;1;1;92400
20810;644949.0;6865547.0;0;1;0;92800
20810;644952.0;6867365.0;1;1;1;92250
20815;644958.0;6866096.0;0;1;1;92400
20801;644964.0;6869436.0;1;1;1;92700
20810;644965.0;6858215.0;1;1;0;92130
20801;644969.0;6824706.0;1;1;0;91510
20801;644975.0;6865340.0;0;0;0;92800
20801;644975.0;6865691.0;0;0;0;92400
20801;644983.0;6667165.0;1;1;0;18500
20801;644986.0;6860957.0;0;0;0;75016
20801;644989.0;6845272.0;0;0;0;91140
20815;644994.0;6878572.0;0;1;1;95320
20815;644996.0;6869440.0;0;1;1;92700
20801;644997.0;6862905.0;0;1;0;75016
20801;644998.0;6863296.0;1;1;1;75016
20801;644998.0;6865600.0;0;0;0;92800
20801;644999.0;6878582.0;1;1;1;95320
20810;645000.0;6859395.0;1;1;1;92100
20801;645001.0;6860880.0;0;0;0;92100
20801;645004.0;7074293.0;1;1;1;62500
20810;645007.0;6856537.0;1;1;1;92140
20815;645010.0;6859388.0;0;1;1;92100
20801;645012.0;6857215.0;1;1;0;92190
20801;645015.0;6858961.0;0;0;0;92100
20820;645016.0;6871942.0;1;1;1;95100
20801;645025.0;6859389.0;1;1;1;92100
20820;645026.0;6281464.0;1;1;1;81100
20810;645026.0;6281467.0;1;1;1;81100
20815;645027.0;6281464.0;0;1;0;81100
20801;645027.0;6865530.0;1;0;0;92800
20810;645028.0;6854588.0;0;1;0;92140
20820;645031.0;6866224.0;1;1;1;92400
20820;645033.0;6854596.0;1;1;1;92140
20810;645035.0;6862900.0;0;1;0;75016
20815;645036.0;6234647.0;0;1;1;11000
20820;645053.0;6858161.0;1;1;1;92130
20801;645056.0;6852799.0;1;1;1;92350
20801;645060.0;6832585.0;0;1;1;91180
20801;645060.0;6858256.0;0;0;0;92130
20810;645063.0;6859666.0;1;1;1;92100
20801;645066.0;6854583.0;1;1;1;92140
20820;645067.0;6760976.0;1;1;0;45530
20820;645069.0;6858089.0;1;0;1;92130
20815;645069.0;6860091.0;0;1;0;92100
20820;645071.0;6865581.0;1;1;1;92400
20820;645073.0;6865683.0;0;1;0;92400
20820;645073.0;6865683.0;1;1;1;92400
20801;645074.0;6859647.0;1;1;1;92100
20801;645075.0;6761177.0;1;1;0;45530
20801;645078.0;6860087.0;1;1;0;92100
20810;645083.0;6761171.0;1;1;0;45530
20810;645088.0;6858103.0;1;1;0;92130
20801;645093.0;6865615.0;1;0;0;92400
20801;645094.0;6860387.0;0;0;0;75016
20801;645097.0;6860365.0;0;0;0;75016
20801;645097.0;6860365.0;0;0;0;75016
20820;645099.0;6838900.0;1;1;1;91310
20810;645109.0;6860602.0;1;1;1;75016
20815;645113.0;6858159.0;0;1;1;92130
20820;645116.0;6866305.0;1;1;1;92400
20810;645118.0;6892133.0;1;0;0;95290
20801;645121.0;6860450.0;0;0;0;75016
20810;645125.0;6853660.0;1;1;1;92350
20820;645125.0;6861574.0;1;1;1;75016
20801;645126.0;6851871.0;1;1;1;92290
20810;645127.0;6865684.0;1;1;0;92400
20810;645127.0;6865686.0;1;1;0;92400
20810;645129.0;6865686.0;1;1;0;92400
20815;645129.0;6871892.0;0;1;1;95100
20810;645132.0;6897182.0;1;1;1;60230
20801;645134.0;6865688.0;0;0;0;92400
20820;645135.0;6851877.0;1;1;1;92290
20801;645135.0;6871890.0;1;1;1;95100
20810;645138.0;6860451.0;1;1;1;75016
20820;645139.0;6897183.0;1;1;1;60230
20815;645142.0;6897181.0;0;1;1;60230
20820;645149.0;6863108.0;1;1;1;75016
20810;645149.0;7100223.0;1;1;1;59279
20810;645153.0;6859893.0;1;1;1;92100
20801;645154.0;6846357.0;1;1;1;91120
20801;645157.0;6860491.0;0;0;0;75016
20801;645157.0;7100220.0;1;1;1;59279
20820;645159.0;6860433.0;1;1;1;75016
20810;645163.0;6859842.0;1;0;0;92100
20820;645164.0;6859735.0;1;1;1;92100
20820;645166.0;7100292.0;1;1;1;59279
20801;645174.0;6858367.0;0;0;0;92130
20810;645174.0;6871736.0;1;1;1;95100
20801;645179.0;6847330.0;1;1;1;91120
20815;645182.0;6845927.0;0;1;1;91120
20820;645188.0;6866757.0;1;1;1;92400
20801;645190.0;6865966.0;1;1;1;92400
20810;645191.0;6847335.0;1;1;1;91120
20820;645193.0;6857269.0;1;1;1;92190
20815;645193.0;6857272.0;0;1;1;92190
20820;645195.0;6845911.0;1;1;1;91120
20801;645199.0;6858051.0;0;0;0;92130
20801;645205.0;6860338.0;0;0;0;75016
20810;645205.0;6869252.0;1;1;1;92700
20820;645209.0;6867588.0;1;1;1;92250
20820;645213.0;6860313.0;1;1;1;75016
20815;645215.0;6868715.0;0;1;1;92700
20801;645218.0;6868698.0;1;1;1;92700
20810;645221.0;6866562.0;1;1;1;92400
20815;645224.0;7100704.0;0;1;1;59279
20815;645226.0;6866562.0;0;1;1;92400
20801;645229.0;6866563.0;1;1;1;92400
20801;645234.0;6976921.0;1;1;1;80480
20801;645237.0;6877454.0;1;1;1;95120
20810;645239.0;6872655.0;1;1;1;95100
20801;645245.0;6861106.0;0;0;0;75016
20810;645246.0;6864931.0;1;1;1;92200
20810;645254.0;6861097.0;1;1;0;75016
20820;645257.0;6785948.0;1;1;1;45300
20801;645257.0;6860410.0;0;0;0;75016
20810;645258.0;6860510.0;1;1;1;75016
20801;645263.0;6864928.0;1;1;1;92200
20820;645269.0;6864492.0;0;1;1;92200
20801;645270.0;6860545.0;0;0;0;75016
20815;645277.0;6835498.0;0;1;1;91310
20810;645284.0;6865332.0;1;1;1;92200
20820;645284.0;6992897.0;1;1;1;80670
20820;645285.0;6872908.0;1;1;1;95100
20810;645289.0;6992897.0;1;1;1;80670
20810;645290.0;6877792.0;1;1;1;95120
20810;645294.0;6865758.0;1;1;1;92400
20815;645294.0;6872661.0;0;1;1;95100
20801;645295.0;6853388.0;1;1;1;92350
20820;645300.0;6865756.0;1;1;1;92400
20815;645305.0;6865854.0;0;1;1;92400
20820;645313.0;6868239.0;1;1;1;92250
20801;645315.0;6897118.0;1;1;1;60230
20820;645317.0;6861609.0;1;1;1;75016
20801;645324.0;6865767.0;0;0;0;92400
20801;645326.0;6290946.0;1;1;0;81360
20801;645326.0;6290946.0;0;0;0;81360
20820;645326.0;6839787.0;1;1;1;91620
20801;645335.0;6839783.0;1;1;1;91620
20801;645335.0;6866089.0;0;0;0;92400
20810;645336.0;6861649.0;1;1;1;75016
20815;645338.0;6839772.0;0;1;1;91620
20801;645339.0;6858021.0;1;1;1;92130
20820;645345.0;6853004.0;1;1;1;92350
20820;645346.0;6864904.0;1;1;1;92200
20815;645347.0;6864895.0;0;1;1;92200
20801;645358.0;6850187.0;0;1;1;91370
20820;645361.0;6860577.0;1;1;1;75016
20801;645362.0;6860198.0;0;0;0;75016
20820;645363.0;6862974.0;1;0;1;75016
20820;645365.0;7072324.0;1;1;0;62219
20810;645368.0;6864761.0;0;1;1;92200
20801;645371.0;6867877.0;1;1;1;92250
20801;645375.0;6860179.0;1;1;1;75016
20810;645383.0;6860590.0;1;1;1;75016
20810;645386.0;6864059.0;1;0;0;92200
20810;645392.0;6862984.0;1;1;0;75016
20815;645394.0;7074641.0;0;1;1;62500
20801;645398.0;6786469.0;0;0;1;45300
20801;645398.0;6865811.0;0;0;0;92400
20810;645400.0;6867880.0;1;1;0;92250
20801;645403.0;6874072.0;0;0;0;95110
20820;645407.0;6862071.0;1;1;1;75016
20815;645411.0;6810895.0;0;1;0;91150
20815;645411.0;6874857.0;0;1;1;95110
20801;645412.0;6861792.0;1;1;1;75016
20801;645413.0;6860014.0;0;0;0;75016
20801;645414.0;6862984.0;0;0;0;75016
20801;645427.0;6870046.0;1;1;1;92700
20810;645429.0;6860301.0;1;1;1;75016
20820;645433.0;6869565.0;0;1;0;92700
20820;645436.0;6867076.0;1;1;1;92400
20801;645442.0;6859834.0;0;0;0;75016
20810;645443.0;6867066.0;1;1;1;92400
20801;645445.0;6867073.0;1;1;1;92400
20810;645448.0;6751846.0;1;1;0;45110
20820;645449.0;6859571.0;1;0;0;92100
20820;645453.0;6859941.0;1;0;0;75016
20810;645458.0;6865319.0;1;1;1;92200
20810;645459.0;6858512.0;1;1;0;92130
20801;645461.0;6860128.0;0;1;0;75016
20801;645464.0;6233847.0;0;1;0;11000
20801;645464.0;6861015.0;1;1;1;75016
20801;645465.0;6234890.0;1;1;1;11000
20820;645465.0;6869154.0;1;1;1;92700
20820;645471.0;6874478.0;1;1;1;95110
20820;645474.0;6848121.0;1;1;1;91300
20810;645474.0;6861188.0;1;0;0;75016
20801;645476.0;6874486.0;1;1;1;95110
20815;645479.0;6854756.0;0;1;1;92140
20801;645482.0;6858444.0;0;0;0;92130
20810;645482.0;6858516.0;0;1;0;92130
20815;645483.0;6877318.0;0;1;1;95120
20801;645489.0;6862033.0;0;0;1;75016
20815;645491.0;6859579.0;0;1;1;92100
20820;645495.0;7074647.0;1;1;1;62500
20810;645495.0;7074647.0;1;1;1;62500
20815;645496.0;6924374.0;0;1;1;60510
20810;645498.0;6835601.0;1;1;1;91310
20815;645500.0;6860528.0;0;1;1;75016
20810;645500.0;6876743.0;1;1;1;95120
20820;645502.0;6857123.0;1;1;1;92140
20810;645502.0;6858287.0;1;1;1;92130
20801;645506.0;6857136.0;1;1;1;92140
20801;645510.0;6835564.0;1;1;0;91310
20810;645512.0;6225457.0;1;1;1;11250
20810;645513.0;6865935.0;0;1;0;92400
20810;645515.0;6854764.0;1;1;1;92140
20820;645516.0;6860074.0;1;1;1;75016
20810;645520.0;6860051.0;1;0;0;75016
20801;645522.0;6859620.0;1;1;1;92100
20810;645523.0;6859774.0;1;1;0;75016
20801;645526.0;6865996.0;0;0;0;92400
20810;645532.0;6860066.0;1;1;1;75016
20810;645535.0;7049761.0;1;1;0;62960
20815;645537.0;6848680.0;0;1;1;91300
20820;645538.0;6835583.0;1;1;1;91310
20810;645539.0;6859523.0;0;1;1;92100
20801;645539.0;6872754.0;1;1;1;95100
20801;645540.0;6865996.0;0;0;0;92400
20801;645542.0;6858480.0;0;0;0;92130
20801;645548.0;6860430.0;1;1;0;75016
20801;645551.0;6452961.0;1;1;0;15700
20820;645554.0;6860867.0;1;1;1;75016
20810;645564.0;6848791.0;1;1;1;91300
20801;645564.0;6878448.0;1;1;1;95390
20801;645566.0;6848791.0;1;1;0;91300
20810;645567.0;6862133.0;1;1;0;75016
20820;645569.0;6866310.0;1;1;1;92400
20810;645571.0;6857555.0;1;1;1;92130
20801;645572.0;6861120.0;0;0;0;75016
20801;645573.0;6857632.0;1;1;1;92130
20801;645578.0;6892490.0;1;1;1;95260
20810;645583.0;6859394.0;0;1;0;92100
20820;645587.0;6859401.0;1;1;1;92100
20820;645593.0;6876710.0;1;1;1;95120
20810;645594.0;6846788.0;1;1;1;91120
20801;645607.0;6858671.0;0;0;0;92130
20820;645614.0;6860572.0;1;1;1;75016
20810;645616.0;6851868.0;1;1;1;92290
20815;645620.0;6851868.0;0;1;1;92290
20801;645629.0;6865457.0;0;0;0;92200
20801;645631.0;6867616.0;0;0;0;92270
20810;645634.0;6860453.0;1;0;0;75016
20801;645634.0;6865289.0;0;0;0;92200
20815;645638.0;6867312.0;0;1;1;92400
20801;645638.0;6870697.0;1;1;1;92700
20810;645642.0;6867647.0;1;1;0;92270
20820;645643.0;6861137.0;1;0;0;75016
20801;645644.0;6866827.0;1;1;1;92400
20810;645648.0;6859417.0;0;1;0;92100
20810;645652.0;6867237.0;1;1;1;92400
20820;645658.0;6859527.0;1;1;1;92100
20820;645661.0;6911954.0;1;1;1;60730
20801;645663.0;6864051.0;0;0;0;75016
20820;645669.0;6193949.0;1;1;0;11500
20810;645669.0;6193949.0;1;1;0;11500
20810;645669.0;6860574.0;1;1;1;75016
20815;645670.0;6193949.0;0;1;0;11500
20820;645670.0;6859592.0;1;1;1;92100
20801;645671.0;6193948.0;0;1;0;11500
20820;645673.0;6859560.0;1;1;1;92100
20820;645674.0;6867263.0;1;1;1;92400
20801;645674.0;6911938.0;0;1;1;60730
20810;645678.0;6911747.0;1;1;1;60730
20801;645679.0;6865231.0;0;1;0;92200
20801;645680.0;6860575.0;0;0;0;75016
20820;645686.0;6836513.0;1;1;1;91310
20815;645688.0;6857759.0;0;1;1;92130
20810;645689.0;6865268.0;1;1;0;92200
20810;645690.0;6857732.0;1;1;1;92130
20801;645694.0;6847092.0;1;1;1;91300
20810;645696.0;6836527.0;1;1;1;91310
20801;645697.0;6857746.0;0;1;1;92130
20820;645697.0;6860554.0;1;0;0;75016
20801;645698.0;6836527.0;1;1;1;91310
20815;645701.0;6836525.0;0;1;1;91310
20801;645713.0;6858707.0;0;0;0;92130
20815;645713.0;6870760.0;0;1;1;92700
20815;645716.0;6853478.0;0;1;1;92350
20820;645718.0;6878200.0;1;1;1;95390
20810;645726.0;6847129.0;0;1;0;91300
20801;645729.0;6865242.0;0;0;0;92200
20820;645730.0;6918250.0;1;1;1;60370
20810;645730.0;6918250.0;1;1;1;60370
20815;645731.0;6918250.0;0;1;1;60370
20815;645732.0;6495018.0;0;1;1;19200
20801;645732.0;6918251.0;1;1;1;60370
20820;645734.0;6865236.0;1;1;0;92200
20810;645737.0;6870343.0;1;1;1;92700
20810;645740.0;6859695.0;1;1;0;75016
20801;645740.0;6860693.0;1;1;1;75016
20820;645744.0;6853501.0;1;1;1;92350
20801;645749.0;6495023.0;1;1;1;19200
20820;645752.0;6494955.0;1;1;1;19200
20810;645752.0;6494955.0;1;1;1;19200
20801;645755.0;6853492.0;0;1;0;92350
20810;645767.0;6874062.0;1;1;1;95110
20810;645770.0;6861140.0;1;1;1;75016
20810;645771.0;6615489.0;1;1;1;18170
20820;645774.0;6979879.0;1;1;1;80000
20820;645775.0;6615499.0;1;1;1;18170
20815;645776.0;6615499.0;0;1;0;18170
20810;645779.0;6865168.0;1;1;1;92200
20810;645779.0;6865220.0;1;1;1;92200
20820;645781.0;6865630.0;1;0;1;92200
20820;645789.0;6865153.0;1;1;1;92200
20820;645792.0;6844371.0;1;1;1;91140
20810;645795.0;6979872.0;1;1;0;80000
20820;645801.0;6859760.0;1;1;1;75016
20820;645803.0;6860816.0;1;0;0;75016
20801;645805.0;6234326.0;0;1;1;11000
20801;645806.0;6979867.0;1;1;1;80000
20801;645807.0;6847634.0;0;0;0;91300
20801;645808.0;6860818.0;0;0;0;75016
20810;645808.0;6865581.0;0;0;1;92200
20820;645814.0;6374206.0;1;1;1;12390
20810;645814.0;6374206.0;0;0;1;12390
20810;645817.0;6877010.0;0;1;1;95120
20810;645819.0;6860819.0;1;0;0;75016
20801;645820.0;6861506.0;1;1;1;75016
20801;645822.0;6834257.0;0;0;0;91310
20801;645828.0;6866901.0;0;0;0;92400
20810;645829.0;6861523.0;1;1;1;75016
20801;645830.0;6861020.0;1;1;0;75016
20801;645830.0;6865538.0;1;1;1;92200
20820;645831.0;6484212.0;1;1;0;19160
20801;645831.0;6484212.0;1;1;0;19160
20815;645831.0;6484213.0;0;1;0;19160
20810;645834.0;6484205.0;1;1;0;19160
20820;645834.0;6847637.0;0;1;1;91300
20801;645845.0;6854674.0;1;1;1;92140
20801;645854.0;6847631.0;0;0;0;91300
20801;645856.0;6972983.0;0;1;0;80480
20815;645864.0;6866849.0;0;1;1;92400
20820;645869.0;6893919.0;1;1;1;95660
20815;645869.0;6893920.0;0;1;1;95660
20801;645874.0;6860114.0;1;1;1;75016
20815;645874.0;6868792.0;0;1;1;92700
20810;645874.0;6868792.0;1;1;1;92700
20820;645876.0;6857753.0;1;1;1;92130
20810;645877.0;6865373.0;1;0;0;92200
20801;645878.0;6861725.0;0;0;0;75016
20810;645880.0;6860119.0;1;1;1;75016
20820;645882.0;6865167.0;1;1;1;92200
20820;645885.0;6849983.0;1;1;1;91370
20810;645886.0;6859971.0;0;1;1;75016
20820;645888.0;6846737.0;1;1;1;91120
20820;645891.0;6861111.0;1;1;1;75016
20801;645892.0;6858388.0;1;1;1;92130
20810;645894.0;6847325.0;0;1;0;91300
20810;645894.0;6866538.0;1;1;1;92400
20810;645895.0;6856060.0;1;1;1;92140
20820;645895.0;6856063.0;1;1;1;92140
20820;645897.0;6868529.0;1;1;1;92270
20810;645898.0;6864830.0;1;0;0;92200
20815;645906.0;6869626.0;0;1;0;92700
20801;645916.0;6847449.0;0;0;0;91300
20801;645923.0;6859086.0;1;1;0;92130
20801;645932.0;6864933.0;1;1;1;92200
20815;645934.0;6861112.0;0;1;1;75016
20810;645939.0;6872455.0;1;1;1;95100
20810;645943.0;6496923.0;1;1;0;19200
20801;645952.0;6865170.0;0;1;0;92200
20801;645956.0;6856117.0;1;1;1;92140
20810;645956.0;6860666.0;0;1;1;75016
20810;645956.0;6869651.0;1;1;1;92700
20801;645958.0;6869648.0;1;1;1;92700
20820;645958.0;6869791.0;1;1;1;92700
20815;645965.0;6865176.0;0;1;1;92200
20801;645966.0;6865175.0;1;1;1;92200
20810;645968.0;6858896.0;0;1;1;92130
20801;645970.0;6867473.0;0;0;0;92270
20801;645989.0;6847257.0;0;0;0;91300
20801;645991.0;6831838.0;1;1;1;91290
20815;645994.0;6209720.0;0;1;0;11580
20801;645995.0;6209719.0;0;1;0;11580
20810;645998.0;6209717.0;1;1;0;11580
20801;645998.0;6861097.0;0;0;0;75016
20810;645998.0;6867845.0;1;1;1;92270
20810;646004.0;6872047.0;1;0;0;95100
20820;646005.0;6260450.0;1;1;1;81200
20810;646005.0;6875163.0;1;1;1;95110
20820;646006.0;6864324.0;1;1;1;75016
20815;646006.0;6867819.0;0;1;1;92270
20801;646007.0;6859149.0;1;1;1;92130
20801;646007.0;6864333.0;0;0;0;75016
20801;646008.0;6851928.0;1;1;1;92290
20801;646008.0;6856071.0;0;1;0;92140
20810;646010.0;6861018.0;1;1;0;75016
20820;646012.0;6860196.0;1;1;1;75016
20820;646012.0;6861114.0;1;0;0;75016
20801;646016.0;6861120.0;0;0;0;75016
20820;646018.0;6857391.0;1;1;1;92130
20810;646019.0;6260461.0;1;1;1;81200
20810;646019.0;6859082.0;0;1;1;92130
20801;646019.0;6860364.0;0;0;0;75016
20810;646019.0;6861123.0;1;0;0;75016
20801;646026.0;6866141.0;0;0;0;92200
20820;646028.0;6860896.0;1;1;1;75016
20820;646036.0;6866646.0;1;1;1;92400
20801;646039.0;6860503.0;1;1;1;75016
20820;646040.0;6860506.0;1;1;1;75016
20815;646040.0;6862061.0;0;1;1;75016
20820;646046.0;6859043.0;1;1;1;92130
20810;646046.0;6860495.0;1;1;1;75016
20820;646056.0;6852000.0;1;1;1;92290
20810;646060.0;6851987.0;1;1;1;92290
20810;646060.0;6864683.0;0;1;1;92200
20810;646062.0;6859064.0;0;1;0;92130
